mito,geno,sex,chromo,day,rep,vial_ID,first_frame,last_frame,slope,intercept,r_value,p_value,std_err
Zim,w1118,m,Df,7,1,Zim_w1118_m_Df_7__1,10,60,1.9828,43.7729,0.9905,0,0.0209
Zim,w1118,m,Df,7,1,Zim_w1118_m_Df_7__2,17,67,3.0922,39.0276,0.9762,0,0.0522
Zim,w1118,m,Df,7,1,Zim_w1118_m_Df_7__3,3,53,2.5025,32.7607,0.9939,0,0.0211
Zim,w1118,m,Df,7,1,Zim_w1118_m_Df_7__4,26,76,4.0302,4.7978,0.9914,0,0.0404
Zim,w1118,m,Df,7,1,Zim_w1118_m_Df_7__5,2,52,2.1208,33.0452,0.9869,0,0.0263
Zim,w1118,m,Df,7,1,Zim_w1118_m_Df_7__6,57,107,3.1699,-30.0323,0.9967,0,0.0195
Zim,w1118,m,Df,7,1,Zim_w1118_m_Df_7__all,29,79,2.4523,29.7435,0.9969,0,0.0147
Zim,w1118,m,Df,7,2,Zim_w1118_m_Df_7__1,16,66,1.8866,44.8577,0.9618,0,0.0408
Zim,w1118,m,Df,7,2,Zim_w1118_m_Df_7__2,15,65,2.3483,29.3341,0.9869,0,0.0292
Zim,w1118,m,Df,7,2,Zim_w1118_m_Df_7__3,26,76,2.8837,28.6359,0.9901,0,0.031
Zim,w1118,m,Df,7,2,Zim_w1118_m_Df_7__4,14,64,2.8984,28.7599,0.9846,0,0.0391
Zim,w1118,m,Df,7,2,Zim_w1118_m_Df_7__5,43,93,3.2939,8.9659,0.9786,0,0.0526
Zim,w1118,m,Df,7,2,Zim_w1118_m_Df_7__6,19,69,2.8617,12.8783,0.9914,0,0.0288
Zim,w1118,m,Df,7,2,Zim_w1118_m_Df_7__all,23,73,2.5983,28.1731,0.9979,0,0.0127
Zim,w1118,m,Df,7,3,Zim_w1118_m_Df_7__1,31,81,2.1793,28.6311,0.9881,0,0.0258
Zim,w1118,m,Df,7,3,Zim_w1118_m_Df_7__2,30,80,1.898,39.0713,0.9845,0,0.0257
Zim,w1118,m,Df,7,3,Zim_w1118_m_Df_7__3,38,88,2.6709,29.0275,0.9855,0,0.0349
Zim,w1118,m,Df,7,3,Zim_w1118_m_Df_7__4,15,65,2.7604,36.1931,0.967,0,0.0553
Zim,w1118,m,Df,7,3,Zim_w1118_m_Df_7__5,21,71,3.7404,43.6875,0.9842,0,0.0512
Zim,w1118,m,Df,7,3,Zim_w1118_m_Df_7__6,79,129,1.9302,39.8574,0.9655,0,0.0396
Zim,w1118,m,Df,7,3,Zim_w1118_m_Df_7__all,28,78,2.6072,32.2986,0.9959,0,0.0179
siI,8906,f,Cy,7,1,siI_8906_f_Cy_7__1,37,87,1.5461,17.4814,0.9817,0,0.0228
siI,8906,f,Cy,7,1,siI_8906_f_Cy_7__2,51,101,2.312,3.3353,0.9934,0,0.0203
siI,8906,f,Cy,7,1,siI_8906_f_Cy_7__3,56,106,1.7602,35.6609,0.9774,0,0.029
siI,8906,f,Cy,7,1,siI_8906_f_Cy_7__4,80,130,3.4977,22.5219,0.9974,0,0.0192
siI,8906,f,Cy,7,1,siI_8906_f_Cy_7__5,18,68,1.7631,21.8628,0.9864,0,0.0223
siI,8906,f,Cy,7,1,siI_8906_f_Cy_7__6,84,134,1.5187,6.3601,0.9684,0,0.0297
siI,8906,f,Cy,7,1,siI_8906_f_Cy_7__all,34,84,1.8338,25.3222,0.9976,0,0.0097
siI,8906,f,Cy,7,2,siI_8906_f_Cy_7__1,52,102,1.917,8.4256,0.9852,0,0.0254
siI,8906,f,Cy,7,2,siI_8906_f_Cy_7__2,68,118,2.4745,22.982,0.9874,0,0.0302
siI,8906,f,Cy,7,2,siI_8906_f_Cy_7__3,8,58,1.372,31.8388,0.9847,0,0.0184
siI,8906,f,Cy,7,2,siI_8906_f_Cy_7__4,45,95,4.2849,-15.668,0.9973,0,0.0242
siI,8906,f,Cy,7,2,siI_8906_f_Cy_7__5,68,118,2.595,2.1511,0.9913,0,0.0262
siI,8906,f,Cy,7,2,siI_8906_f_Cy_7__6,35,85,1.3534,30.4212,0.9732,0,0.0243
siI,8906,f,Cy,7,2,siI_8906_f_Cy_7__all,62,112,2.318,15.3222,0.9977,0,0.0119
siI,8906,f,Cy,7,3,siI_8906_f_Cy_7__1,52,102,2.1336,10.9823,0.9852,0,0.0282
siI,8906,f,Cy,7,3,siI_8906_f_Cy_7__2,92,142,2.3288,-15.9966,0.9876,0,0.0285
siI,8906,f,Cy,7,3,siI_8906_f_Cy_7__3,84,134,2.2543,-18.4651,0.9909,0,0.0232
siI,8906,f,Cy,7,3,siI_8906_f_Cy_7__4,56,106,4.666,-37.692,0.995,0,0.0354
siI,8906,f,Cy,7,3,siI_8906_f_Cy_7__5,56,106,2.3335,-16.439,0.9799,0,0.0361
siI,8906,f,Cy,7,3,siI_8906_f_Cy_7__6,34,84,1.9593,1.1232,0.9913,0,0.0198
siI,8906,f,Cy,7,3,siI_8906_f_Cy_7__all,69,119,2.2594,4.62,0.9971,0,0.0131
siI,8906,f,Df,7,1,siI_8906_f_Df_7__1,75,125,2.8232,20.7459,0.9932,0,0.0252
siI,8906,f,Df,7,1,siI_8906_f_Df_7__2,13,63,2.2998,34.078,0.986,0,0.0296
siI,8906,f,Df,7,1,siI_8906_f_Df_7__3,18,68,3.4154,25.4542,0.9871,0,0.0422
siI,8906,f,Df,7,1,siI_8906_f_Df_7__4,75,125,3.1046,16.2636,0.9849,0,0.0414
siI,8906,f,Df,7,1,siI_8906_f_Df_7__5,7,57,2.0266,31.1954,0.9841,0,0.0278
siI,8906,f,Df,7,1,siI_8906_f_Df_7__6,91,141,2.9055,20.8074,0.983,0,0.0412
siI,8906,f,Df,7,1,siI_8906_f_Df_7__all,34,84,2.8307,25.1117,0.995,0,0.0217
siI,8906,f,Df,7,2,siI_8906_f_Df_7__1,33,83,2.726,24.8529,0.9948,0,0.0212
siI,8906,f,Df,7,2,siI_8906_f_Df_7__2,39,89,3.2462,10.5732,0.9834,0,0.0456
siI,8906,f,Df,7,2,siI_8906_f_Df_7__3,44,94,3.394,-7.7622,0.9743,0,0.0597
siI,8906,f,Df,7,2,siI_8906_f_Df_7__4,16,66,3.4434,20.6484,0.9937,0,0.0295
siI,8906,f,Df,7,2,siI_8906_f_Df_7__5,7,57,1.3688,28.5926,0.9864,0,0.0173
siI,8906,f,Df,7,2,siI_8906_f_Df_7__6,50,100,3.4323,16.4884,0.9909,0,0.0354
siI,8906,f,Df,7,2,siI_8906_f_Df_7__all,35,85,2.723,22.7964,0.9955,0,0.0197
siI,8906,f,Df,7,3,siI_8906_f_Df_7__1,34,84,2.2505,15.0995,0.9901,0,0.0243
siI,8906,f,Df,7,3,siI_8906_f_Df_7__2,33,83,2.5519,12.1755,0.9914,0,0.0256
siI,8906,f,Df,7,3,siI_8906_f_Df_7__3,22,72,2.7437,20.5706,0.9894,0,0.0305
siI,8906,f,Df,7,3,siI_8906_f_Df_7__4,0,50,1.5215,41.1012,0.9661,0,0.0309
siI,8906,f,Df,7,3,siI_8906_f_Df_7__5,37,87,2.6047,9.0279,0.9822,0,0.0379
siI,8906,f,Df,7,3,siI_8906_f_Df_7__6,44,94,2.2116,14.8359,0.9907,0,0.023
siI,8906,f,Df,7,3,siI_8906_f_Df_7__all,33,83,2.3241,18.8417,0.9974,0,0.0128
siI,8906,m,Cy,7,1,siI_8906_m_Cy_7__1,31,81,1.3594,40.6844,0.8923,0,0.0523
siI,8906,m,Cy,7,1,siI_8906_m_Cy_7__2,15,65,1.7512,35.7881,0.984,0,0.0241
siI,8906,m,Cy,7,1,siI_8906_m_Cy_7__3,40,90,1.3878,10.0226,0.9746,0,0.0242
siI,8906,m,Cy,7,1,siI_8906_m_Cy_7__4,11,61,0.6375,39.3835,0.9367,0,0.0181
siI,8906,m,Cy,7,1,siI_8906_m_Cy_7__5,23,73,1.5657,28.1139,0.9778,0,0.0255
siI,8906,m,Cy,7,1,siI_8906_m_Cy_7__6,64,114,1.3465,6.8957,0.9446,0,0.0355
siI,8906,m,Cy,7,1,siI_8906_m_Cy_7__all,23,73,1.1908,32.7406,0.9946,0,0.0095
siI,8906,m,Cy,7,2,siI_8906_m_Cy_7__1,53,103,1.585,10.8014,0.8863,0,0.0629
siI,8906,m,Cy,7,2,siI_8906_m_Cy_7__2,2,52,1.4779,37.2818,0.9717,0,0.0273
siI,8906,m,Cy,7,2,siI_8906_m_Cy_7__3,20,70,1.4828,23.8825,0.9642,0,0.031
siI,8906,m,Cy,7,2,siI_8906_m_Cy_7__4,68,118,1.4273,-4.5552,0.9656,0,0.0292
siI,8906,m,Cy,7,2,siI_8906_m_Cy_7__5,13,63,1.0005,38.7571,0.975,0,0.0173
siI,8906,m,Cy,7,2,siI_8906_m_Cy_7__6,24,74,0.8938,24.7984,0.9661,0,0.0182
siI,8906,m,Cy,7,2,siI_8906_m_Cy_7__all,24,74,0.9577,35.1124,0.9915,0,0.0096
siI,8906,m,Cy,7,3,siI_8906_m_Cy_7__1,92,142,0.837,22.5235,0.8992,0,0.0313
siI,8906,m,Cy,7,3,siI_8906_m_Cy_7__2,25,75,2.6937,14.7826,0.9767,0,0.045
siI,8906,m,Cy,7,3,siI_8906_m_Cy_7__3,25,75,1.1507,21.1448,0.9848,0,0.0154
siI,8906,m,Cy,7,3,siI_8906_m_Cy_7__4,34,84,1.3506,14.7759,0.965,0,0.0279
siI,8906,m,Cy,7,3,siI_8906_m_Cy_7__5,16,66,0.6892,34.2599,0.9317,0,0.0204
siI,8906,m,Cy,7,3,siI_8906_m_Cy_7__6,20,70,0.651,24.3365,0.9353,0,0.0187
siI,8906,m,Cy,7,3,siI_8906_m_Cy_7__all,35,85,1.163,24.487,0.9921,0,0.0112
siI,8906,m,Df,7,1,siI_8906_m_Df_7__1,2,52,3.0125,63.0317,0.9661,0,0.0612
siI,8906,m,Df,7,1,siI_8906_m_Df_7__2,41,91,3.5068,6.5417,0.9922,0,0.0334
siI,8906,m,Df,7,1,siI_8906_m_Df_7__3,65,115,3.716,-5.0496,0.991,0,0.0382
siI,8906,m,Df,7,1,siI_8906_m_Df_7__4,47,97,3.7777,14.1981,0.9722,0,0.0691
siI,8906,m,Df,7,1,siI_8906_m_Df_7__5,41,91,3.2347,2.1998,0.9863,0,0.0411
siI,8906,m,Df,7,1,siI_8906_m_Df_7__6,68,118,4.052,-34.1709,0.9938,0,0.0344
siI,8906,m,Df,7,1,siI_8906_m_Df_7__all,27,77,2.8061,31.1602,0.9961,0,0.0188
siI,8906,m,Df,7,2,siI_8906_m_Df_7__1,27,77,4.0523,14.6512,0.9903,0,0.0433
siI,8906,m,Df,7,2,siI_8906_m_Df_7__2,27,77,2.3487,37.3544,0.984,0,0.0323
siI,8906,m,Df,7,2,siI_8906_m_Df_7__3,22,72,2.3835,24.0441,0.9843,0,0.0324
siI,8906,m,Df,7,2,siI_8906_m_Df_7__4,38,88,1.8717,25.1496,0.9621,0,0.0403
siI,8906,m,Df,7,2,siI_8906_m_Df_7__5,47,97,3.1185,16.5526,0.982,0,0.0456
siI,8906,m,Df,7,2,siI_8906_m_Df_7__6,6,56,2.5683,38.3994,0.9834,0,0.0361
siI,8906,m,Df,7,2,siI_8906_m_Df_7__all,30,80,2.6726,28.2546,0.9949,0,0.0205
siI,8906,m,Df,7,3,siI_8906_m_Df_7__1,0,50,1.5486,36.8345,0.9639,0,0.0325
siI,8906,m,Df,7,3,siI_8906_m_Df_7__2,13,63,2.2259,42.9417,0.9786,0,0.0356
siI,8906,m,Df,7,3,siI_8906_m_Df_7__3,33,83,2.7997,37.2502,0.9787,0,0.0446
siI,8906,m,Df,7,3,siI_8906_m_Df_7__4,42,92,3.9181,-17.1223,0.9845,0,0.0531
siI,8906,m,Df,7,3,siI_8906_m_Df_7__5,73,123,3.5346,5.4071,0.9842,0,0.0484
siI,8906,m,Df,7,3,siI_8906_m_Df_7__6,25,75,2.6623,10.3456,0.9887,0,0.0307
siI,8906,m,Df,7,3,siI_8906_m_Df_7__all,33,83,2.4985,29.3314,0.994,0,0.0209
siI,9061,f,Cy,7,1,siI_9061_f_Cy_7__1,45,95,1.2098,24.1488,0.9054,0,0.0431
siI,9061,f,Cy,7,1,siI_9061_f_Cy_7__2,27,77,1.1551,18.459,0.9809,0,0.0174
siI,9061,f,Cy,7,1,siI_9061_f_Cy_7__3,36,86,1.5974,24.7997,0.932,0,0.0472
siI,9061,f,Cy,7,1,siI_9061_f_Cy_7__4,13,63,1.8003,28.2445,0.9886,0,0.0209
siI,9061,f,Cy,7,1,siI_9061_f_Cy_7__5,12,62,2.1203,17.8181,0.9947,0,0.0167
siI,9061,f,Cy,7,1,siI_9061_f_Cy_7__6,52,102,2.0492,16.8103,0.9852,0,0.0271
siI,9061,f,Cy,7,1,siI_9061_f_Cy_7__all,36,86,1.8467,17.4163,0.9947,0,0.0144
siI,9061,f,Cy,7,2,siI_9061_f_Cy_7__1,28,78,1.7375,15.9491,0.9865,0,0.0219
siI,9061,f,Cy,7,2,siI_9061_f_Cy_7__2,36,86,1.2748,17.8633,0.9933,0,0.0113
siI,9061,f,Cy,7,2,siI_9061_f_Cy_7__3,75,125,2.0968,-4.1312,0.9758,0,0.0357
siI,9061,f,Cy,7,2,siI_9061_f_Cy_7__4,7,57,2.1639,29.4322,0.9947,0,0.017
siI,9061,f,Cy,7,2,siI_9061_f_Cy_7__5,43,93,2.641,0.3997,0.9933,0,0.0234
siI,9061,f,Cy,7,2,siI_9061_f_Cy_7__6,61,111,2.9129,-27.0263,0.9947,0,0.023
siI,9061,f,Cy,7,2,siI_9061_f_Cy_7__all,42,92,2.0821,10.0985,0.9976,0,0.011
siI,9061,f,Cy,7,3,siI_9061_f_Cy_7__1,56,106,1.5937,11.455,0.9844,0,0.0216
siI,9061,f,Cy,7,3,siI_9061_f_Cy_7__2,18,68,0.9174,34.7229,0.9645,0,0.0191
siI,9061,f,Cy,7,3,siI_9061_f_Cy_7__3,26,76,2.0678,19.1939,0.969,0,0.0401
siI,9061,f,Cy,7,3,siI_9061_f_Cy_7__4,55,105,2.6497,9.2072,0.9935,0,0.023
siI,9061,f,Cy,7,3,siI_9061_f_Cy_7__5,39,89,2.719,1.6513,0.996,0,0.0185
siI,9061,f,Cy,7,3,siI_9061_f_Cy_7__6,55,105,2.547,-0.434,0.9923,0,0.0241
siI,9061,f,Cy,7,3,siI_9061_f_Cy_7__all,49,99,2.0374,15.3069,0.9976,0,0.0108
siI,9061,f,Df,7,1,siI_9061_f_Df_7__1,10,60,1.915,33.21,0.99,0,0.0208
siI,9061,f,Df,7,1,siI_9061_f_Df_7__2,40,90,3.0527,-1.494,0.9858,0,0.0396
siI,9061,f,Df,7,1,siI_9061_f_Df_7__3,44,94,3.0533,0.5477,0.9923,0,0.029
siI,9061,f,Df,7,1,siI_9061_f_Df_7__4,27,77,3.5775,4.0687,0.9939,0,0.0301
siI,9061,f,Df,7,1,siI_9061_f_Df_7__5,90,140,3.3039,-7.4916,0.9835,0,0.0462
siI,9061,f,Df,7,1,siI_9061_f_Df_7__6,35,85,3.9542,24.2381,0.9941,0,0.0327
siI,9061,f,Df,7,1,siI_9061_f_Df_7__all,83,133,2.5482,36.8029,0.9982,0,0.0116
siI,9061,f,Df,7,2,siI_9061_f_Df_7__1,23,73,2.6536,22.5007,0.9914,0,0.0266
siI,9061,f,Df,7,2,siI_9061_f_Df_7__2,44,94,3.8549,-15.6129,0.9932,0,0.0343
siI,9061,f,Df,7,2,siI_9061_f_Df_7__3,84,134,2.7854,40.9113,0.9972,0,0.016
siI,9061,f,Df,7,2,siI_9061_f_Df_7__4,67,117,3.9666,-3.4526,0.9979,0,0.0194
siI,9061,f,Df,7,2,siI_9061_f_Df_7__5,35,85,3.9164,-7.8696,0.9957,0,0.0278
siI,9061,f,Df,7,2,siI_9061_f_Df_7__6,31,81,4.5276,3.1125,0.9945,0,0.0361
siI,9061,f,Df,7,2,siI_9061_f_Df_7__all,53,103,3.6585,1.5394,0.9992,0,0.0113
siI,9061,f,Df,7,3,siI_9061_f_Df_7__1,74,124,3.0655,23.7629,0.9993,0,0.0086
siI,9061,f,Df,7,3,siI_9061_f_Df_7__2,58,108,3.2193,-17.5944,0.9959,0,0.0222
siI,9061,f,Df,7,3,siI_9061_f_Df_7__3,33,83,2.7162,16.1173,0.9952,0,0.0204
siI,9061,f,Df,7,3,siI_9061_f_Df_7__4,42,92,3.8675,-5.0761,0.9974,0,0.0213
siI,9061,f,Df,7,3,siI_9061_f_Df_7__5,33,83,3.1105,-3.6278,0.9965,0,0.0199
siI,9061,f,Df,7,3,siI_9061_f_Df_7__6,59,109,4.9401,-28.6917,0.9968,0,0.0302
siI,9061,f,Df,7,3,siI_9061_f_Df_7__all,52,102,3.5342,-5.7379,0.9991,0,0.0115
siI,9061,m,Cy,7,1,siI_9061_m_Cy_7__1,61,111,1.4711,20.6137,0.9499,0,0.0368
siI,9061,m,Cy,7,1,siI_9061_m_Cy_7__2,56,106,1.2023,30.1624,0.9066,0,0.0425
siI,9061,m,Cy,7,1,siI_9061_m_Cy_7__3,27,77,2.0197,7.3457,0.9809,0,0.0304
siI,9061,m,Cy,7,1,siI_9061_m_Cy_7__4,39,89,1.3119,21.5368,0.9456,0,0.0343
siI,9061,m,Cy,7,1,siI_9061_m_Cy_7__5,46,96,1.5121,4.5606,0.965,0,0.0312
siI,9061,m,Cy,7,1,siI_9061_m_Cy_7__6,1,51,0.8332,49.7726,0.8756,0,0.0349
siI,9061,m,Cy,7,1,siI_9061_m_Cy_7__all,53,103,1.1244,29.2239,0.9738,0,0.02
siI,9061,m,Cy,7,2,siI_9061_m_Cy_7__1,37,87,1.9943,5.8641,0.9841,0,0.0274
siI,9061,m,Cy,7,2,siI_9061_m_Cy_7__2,16,66,2.0088,35.2201,0.943,0,0.0539
siI,9061,m,Cy,7,2,siI_9061_m_Cy_7__3,37,87,1.3408,18.9801,0.9841,0,0.0184
siI,9061,m,Cy,7,2,siI_9061_m_Cy_7__4,58,108,1.1169,22.0452,0.9379,0,0.0314
siI,9061,m,Cy,7,2,siI_9061_m_Cy_7__5,34,84,1.8204,7.2539,0.9897,0,0.02
siI,9061,m,Cy,7,2,siI_9061_m_Cy_7__6,1,51,0.8374,41.2019,0.9721,0,0.0154
siI,9061,m,Cy,7,2,siI_9061_m_Cy_7__all,32,82,1.6294,19.6685,0.9915,0,0.0163
siI,9061,m,Cy,7,3,siI_9061_m_Cy_7__1,20,70,1.1297,21.9892,0.9742,0,0.0199
siI,9061,m,Cy,7,3,siI_9061_m_Cy_7__2,47,97,2.459,-30.2035,0.9024,0,0.0892
siI,9061,m,Cy,7,3,siI_9061_m_Cy_7__3,30,80,1.4277,24.7478,0.9817,0,0.021
siI,9061,m,Cy,7,3,siI_9061_m_Cy_7__4,20,70,1.7965,15.4182,0.9775,0,0.0294
siI,9061,m,Cy,7,3,siI_9061_m_Cy_7__5,76,126,1.5839,24.916,0.9869,0,0.0197
siI,9061,m,Cy,7,3,siI_9061_m_Cy_7__6,18,68,2.0321,17.427,0.9871,0,0.025
siI,9061,m,Cy,7,3,siI_9061_m_Cy_7__all,41,91,1.7057,13.064,0.9863,0,0.0217
siI,9061,m,Df,7,1,siI_9061_m_Df_7__1,24,74,2.3071,27.7842,0.9895,0,0.0257
siI,9061,m,Df,7,1,siI_9061_m_Df_7__2,53,103,3.751,-1.5398,0.9911,0,0.0382
siI,9061,m,Df,7,1,siI_9061_m_Df_7__3,55,105,4.0078,-27.1999,0.9949,0,0.0308
siI,9061,m,Df,7,1,siI_9061_m_Df_7__4,48,98,4.0617,-19.2856,0.9923,0,0.0385
siI,9061,m,Df,7,1,siI_9061_m_Df_7__5,42,92,4.0775,-3.8831,0.9913,0,0.041
siI,9061,m,Df,7,1,siI_9061_m_Df_7__6,23,73,3.7882,34.4031,0.981,0,0.0569
siI,9061,m,Df,7,1,siI_9061_m_Df_7__all,51,101,3.45,9.0293,0.9976,0,0.0182
siI,9061,m,Df,7,2,siI_9061_m_Df_7__1,33,83,2.0802,26.0886,0.9799,0,0.0322
siI,9061,m,Df,7,2,siI_9061_m_Df_7__2,1,51,2.3365,56.0324,0.9868,0,0.0292
siI,9061,m,Df,7,2,siI_9061_m_Df_7__3,29,79,3.5444,15.0139,0.9951,0,0.0268
siI,9061,m,Df,7,2,siI_9061_m_Df_7__4,29,79,3.6942,50.0071,0.9838,0,0.0512
siI,9061,m,Df,7,2,siI_9061_m_Df_7__5,61,111,3.293,28.208,0.9656,0,0.0674
siI,9061,m,Df,7,2,siI_9061_m_Df_7__6,37,87,5.4556,-8.5404,0.9953,0,0.0404
siI,9061,m,Df,7,2,siI_9061_m_Df_7__all,30,80,3.3022,31.9171,0.998,0,0.0158
siI,9061,m,Df,7,3,siI_9061_m_Df_7__1,31,81,3.0808,19.5374,0.9822,0,0.0447
siI,9061,m,Df,7,3,siI_9061_m_Df_7__2,41,91,3.7245,15.4552,0.994,0,0.0311
siI,9061,m,Df,7,3,siI_9061_m_Df_7__3,43,93,3.7609,10.1801,0.9892,0,0.0424
siI,9061,m,Df,7,3,siI_9061_m_Df_7__4,37,87,4.6171,-10.7441,0.9902,0,0.0494
siI,9061,m,Df,7,3,siI_9061_m_Df_7__5,37,87,3.7604,23.076,0.9854,0,0.0493
siI,9061,m,Df,7,3,siI_9061_m_Df_7__6,30,80,3.9719,1.7482,0.9864,0,0.0503
siI,9061,m,Df,7,3,siI_9061_m_Df_7__all,37,87,3.7809,11.1286,0.997,0,0.0222
siI,w1118,f,Cy,7,1,siI_w1118_f_Cy_7__1,8,58,0.8105,37.5017,0.968,0,0.016
siI,w1118,f,Cy,7,1,siI_w1118_f_Cy_7__2,91,141,2.2695,35.6322,0.977,0,0.0376
siI,w1118,f,Cy,7,1,siI_w1118_f_Cy_7__3,50,100,3.0227,-7.2996,0.9886,0,0.035
siI,w1118,f,Cy,7,1,siI_w1118_f_Cy_7__4,55,105,2.6976,-7.8565,0.9876,0,0.0325
siI,w1118,f,Cy,7,1,siI_w1118_f_Cy_7__5,24,74,3.3955,33.2296,0.9913,0,0.0343
siI,w1118,f,Cy,7,1,siI_w1118_f_Cy_7__6,45,95,2.6704,13.7563,0.9881,0,0.0316
siI,w1118,f,Cy,7,1,siI_w1118_f_Cy_7__all,13,63,1.7734,40.3726,0.9959,0,0.0123
siI,w1118,f,Cy,7,2,siI_w1118_f_Cy_7__1,48,98,2.3545,0.8223,0.9805,0,0.0358
siI,w1118,f,Cy,7,2,siI_w1118_f_Cy_7__2,46,96,2.864,7.8067,0.9896,0,0.0316
siI,w1118,f,Cy,7,2,siI_w1118_f_Cy_7__3,92,142,2.3645,2.7844,0.9887,0,0.0275
siI,w1118,f,Cy,7,2,siI_w1118_f_Cy_7__4,83,133,2.6425,14.1236,0.9925,0,0.0248
siI,w1118,f,Cy,7,2,siI_w1118_f_Cy_7__5,57,107,2.8251,22.5762,0.9811,0,0.0423
siI,w1118,f,Cy,7,2,siI_w1118_f_Cy_7__6,22,72,2.5057,7.2705,0.9921,0,0.0241
siI,w1118,f,Cy,7,2,siI_w1118_f_Cy_7__all,74,124,2.5015,11.3427,0.997,0,0.0147
siI,w1118,f,Cy,7,3,siI_w1118_f_Cy_7__1,62,112,1.8264,5.7682,0.9717,0,0.0337
siI,w1118,f,Cy,7,3,siI_w1118_f_Cy_7__2,1,51,1.237,49.8749,0.9715,0,0.0229
siI,w1118,f,Cy,7,3,siI_w1118_f_Cy_7__3,45,95,2.8371,20.9635,0.9892,0,0.032
siI,w1118,f,Cy,7,3,siI_w1118_f_Cy_7__4,35,85,3.2103,-1.6119,0.9698,0,0.0613
siI,w1118,f,Cy,7,3,siI_w1118_f_Cy_7__5,75,125,3.6965,-9.7487,0.9879,0,0.044
siI,w1118,f,Cy,7,3,siI_w1118_f_Cy_7__6,47,97,3.4517,-19.438,0.9898,0,0.0378
siI,w1118,f,Cy,7,3,siI_w1118_f_Cy_7__all,72,122,2.2568,30.1819,0.9946,0,0.0179
siI,w1118,f,Df,7,1,siI_w1118_f_Df_7__1,64,114,3.2522,-34.4111,0.9766,0,0.0544
siI,w1118,f,Df,7,1,siI_w1118_f_Df_7__2,34,84,2.526,1.8663,0.9897,0,0.0278
siI,w1118,f,Df,7,1,siI_w1118_f_Df_7__3,34,84,2.7472,1.1631,0.9915,0,0.0275
siI,w1118,f,Df,7,1,siI_w1118_f_Df_7__4,54,104,2.6109,22.0588,0.9752,0,0.0451
siI,w1118,f,Df,7,1,siI_w1118_f_Df_7__5,65,115,2.5173,16.5299,0.9977,0,0.013
siI,w1118,f,Df,7,1,siI_w1118_f_Df_7__6,36,86,2.7331,-7.0443,0.9875,0,0.0331
siI,w1118,f,Df,7,1,siI_w1118_f_Df_7__all,52,102,2.529,7.93,0.9976,0,0.0135
siI,w1118,f,Df,7,2,siI_w1118_f_Df_7__1,59,109,2.4991,-9.1992,0.9712,0,0.0466
siI,w1118,f,Df,7,2,siI_w1118_f_Df_7__2,31,81,2.8788,18.1226,0.9917,0,0.0283
siI,w1118,f,Df,7,2,siI_w1118_f_Df_7__3,15,65,2.429,33.5197,0.9819,0,0.0356
siI,w1118,f,Df,7,2,siI_w1118_f_Df_7__4,37,87,3.3628,-1.329,0.9795,0,0.0526
siI,w1118,f,Df,7,2,siI_w1118_f_Df_7__5,28,78,2.6427,34.4546,0.9774,0,0.0434
siI,w1118,f,Df,7,2,siI_w1118_f_Df_7__6,43,93,3.4365,-20.0079,0.9935,0,0.0298
siI,w1118,f,Df,7,2,siI_w1118_f_Df_7__all,28,78,2.4526,23.35,0.9963,0,0.0162
siI,w1118,f,Df,7,3,siI_w1118_f_Df_7__1,79,129,1.1041,12.0074,0.9666,0,0.0223
siI,w1118,f,Df,7,3,siI_w1118_f_Df_7__2,42,92,2.7064,25.8876,0.9955,0,0.0196
siI,w1118,f,Df,7,3,siI_w1118_f_Df_7__3,53,103,2.275,28.631,0.9823,0,0.033
siI,w1118,f,Df,7,3,siI_w1118_f_Df_7__4,25,75,3.425,9.8452,0.9872,0,0.042
siI,w1118,f,Df,7,3,siI_w1118_f_Df_7__5,78,128,3.4069,-19.8996,0.9882,0,0.0402
siI,w1118,f,Df,7,3,siI_w1118_f_Df_7__6,53,103,3.0967,-16.3981,0.9894,0,0.0346
siI,w1118,f,Df,7,3,siI_w1118_f_Df_7__all,50,100,2.3163,20.9754,0.9978,0,0.0116
siI,w1118,m,Cy,7,1,siI_w1118_m_Cy_7__1,8,58,1.8967,23.5919,0.9875,0,0.023
siI,w1118,m,Cy,7,1,siI_w1118_m_Cy_7__2,40,90,1.607,16.1395,0.9723,0,0.0293
siI,w1118,m,Cy,7,1,siI_w1118_m_Cy_7__3,92,142,2.0404,6.7595,0.9905,0,0.0217
siI,w1118,m,Cy,7,1,siI_w1118_m_Cy_7__4,3,53,1.1603,25.1891,0.9829,0,0.0165
siI,w1118,m,Cy,7,1,siI_w1118_m_Cy_7__5,40,90,2.9614,4.5448,0.9885,0,0.0344
siI,w1118,m,Cy,7,1,siI_w1118_m_Cy_7__6,30,80,1.6097,25.6932,0.9721,0,0.0295
siI,w1118,m,Cy,7,1,siI_w1118_m_Cy_7__all,41,91,1.8732,16.7819,0.996,0,0.0127
siI,w1118,m,Cy,7,2,siI_w1118_m_Cy_7__1,34,84,1.8262,13.573,0.987,0,0.0226
siI,w1118,m,Cy,7,2,siI_w1118_m_Cy_7__2,83,133,1.905,-2.4238,0.9762,0,0.0321
siI,w1118,m,Cy,7,2,siI_w1118_m_Cy_7__3,26,76,1.651,18.122,0.9869,0,0.0205
siI,w1118,m,Cy,7,2,siI_w1118_m_Cy_7__4,17,67,1.0175,26.3167,0.9772,0,0.0168
